 Borrowing dependency, Current Liability to Current Assets, Debt ratio %, Net Income to Stockholder's Equity, Net Value Per Share (A), Net profit before tax/Paid-in capital, Operating Gross Margin, Per Share Net profit before tax (Yuan ¥), Persistent EPS in the Last Four Seasons, ROA(A) before interest and % after tax, Working Capital to Total Assets,Bankrupt
0.370189651585947,0.0201077836751715,0.0750974997732563,0.842652859323764,0.202688466562724,0.201734409169746,0.611705271047435,0.202681328613392,0.245532759761747,0.608264282599215,0.840211742954233,0
0.36963718146295,0.0040378396287899,0.0377603773014481,0.832044666437088,0.142640428131979,0.155697157077144,0.5934432609291,0.15628530541538,0.197031294317859,0.323648059310946,0.974428388426289,0
0.373091797272542,0.0307013677387527,0.0923300178371678,0.840617496150373,0.190510302979226,0.174413694291532,0.603049914239179,0.175642087821044,0.220478396520753,0.548844308765809,0.788257338724516,0
0.376118080982726,0.0313156545261534,0.145206639054328,0.839400221422008,0.160970881968733,0.171057989593545,0.605449775868779,0.172026813286134,0.21159118842772,0.52251417357174,0.821813110739145,0
0.379589472200911,0.0271692829511806,0.166218218097167,0.841575984807325,0.2101049260461,0.191395822336174,0.596527767768345,0.192664005422912,0.235227380164508,0.558111644134322,0.82600626517272,0
0.36963718146295,0.0082632639493133,0.11340206185567,0.840979231250277,0.264717036787325,0.186524394842018,0.600023061733378,0.188295548693229,0.228231067410419,0.552224160488443,0.803165483522512,0
0.378913982414898,0.0267610690176455,0.157632191553043,0.838247790845584,0.171421347604399,0.159098107231732,0.59450265930613,0.160126534608722,0.201853077432164,0.506541648495421,0.864056786320353,0
0.372580706490741,0.0197551605897938,0.0876137497354657,0.841429477015579,0.18132400657368,0.178870371766835,0.616598682598481,0.180311817428636,0.225961993003687,0.566779328390755,0.864935513183902,0
0.36963718146295,0.014559851124829,0.0936602473017504,0.841300205405225,0.184484429648982,0.180114621823392,0.623286585277966,0.181064999623409,0.222652926160537,0.56339947666812,0.784392072908434,0
0.371144731515177,0.013151559279651,0.0570487045378964,0.838644645768036,0.19619906451477,0.155961088907322,0.626882774326525,0.156511260073812,0.199394913491538,0.493349324029655,0.847933337721759,0
0.374370083407332,0.0375612062558673,0.13761828460864,0.841178760250192,0.203615523998146,0.176042530729206,0.601932861528705,0.17714845221059,0.228041977876525,0.559419973833406,0.78176778496551,0
0.376184064256525,0.0313919712839309,0.122229948302446,0.840095431776703,0.174371075808015,0.169142598597391,0.603035500655818,0.170143857799202,0.214711165736976,0.538650239860445,0.788457848952702,0
0.36963718146295,0.0210374463371822,0.074432385040965,0.84188439011886,0.173191184526569,0.181645426438428,0.616396892431427,0.182646682232432,0.227569254041789,0.582315743567379,0.834373743922358,0
0.379728148911947,0.0484676827350302,0.160987997702331,0.841840223192403,0.177067970165606,0.182980167408189,0.602682367863475,0.183927091963546,0.228609246478207,0.565416484954208,0.750246662029404,0
0.371995803911131,0.0238384436573397,0.0948090818393445,0.844840802218079,0.203278412203447,0.220081441821884,0.616634716556883,0.221058974165851,0.271343481138319,0.661905800261666,0.838769639972768,0
0.369995056846268,0.0166184786009536,0.053662665900777,0.840514277029676,0.246386582950571,0.178712012668728,0.607251473788899,0.179709271672818,0.226907440673159,0.545082860880942,0.824067294365075,0
0.370855076126804,0.017401503138204,0.0532091785833056,0.840269453411009,0.185369348110067,0.170009803182264,0.615582524971533,0.170972358213452,0.216602061075919,0.538323157435674,0.82976861842848,0
0.382234394955746,0.0648884837237933,0.18580887021193,0.842196364860904,0.210526315789474,0.197933790815172,0.61193588838121,0.200572418468027,0.242601871986386,0.57702791103358,0.718371789925469,0
0.36963718146295,0.0193056910264347,0.0701393717689029,0.827164863965921,0.151152500948127,0.128466933112133,0.591324464175039,0.121412969797394,0.163656991585516,0.0,0.847540763384517,1
0.372278749136066,0.0443834895219441,0.0943858270097046,0.842137818773472,0.187097046057899,0.188552899479677,0.633304025713833,0.18965127664382,0.232012858088305,0.585368512865242,0.755173598510078,0
0.370791329574151,0.004591282376068,0.0495812800435348,0.841385512599471,0.176983692216931,0.177633662619712,0.618306692226755,0.178730134819613,0.224922000567269,0.570050152638465,0.964531588612029,0
0.371151441678614,0.0207771102371071,0.0950207092541645,0.841347525289183,0.176309468627534,0.175605157982053,0.608563109874746,0.176545906454771,0.224638366266427,0.561164413432185,0.862667237244891,0
0.372189280290237,0.0367763147783778,0.126734588989328,0.841758421639743,0.182883148624162,0.185016212955282,0.601212182360657,0.188747458010093,0.22851470171126,0.570268207588312,0.776738532874079,0
0.372650044846259,0.0350183406439062,0.0945369894488617,0.841456004136571,0.192153722978383,0.184035894728904,0.610516150420156,0.184981547036228,0.228798336012102,0.569341474051461,0.773708764731886,0
0.37035852403245,0.0266229985611483,0.0970160534510385,0.843830493272405,0.199275209641397,0.198340999924591,0.618011213767855,0.201928146418619,0.257067221329299,0.640536415176625,0.811898953319749,0
0.372325720280127,0.0292332938278829,0.160141488043051,0.842363743097262,0.198853819898024,0.197586908981223,0.605565084535666,0.198538826542141,0.239860073744918,0.572067160924553,0.83609766089045,0
0.375372134480622,0.0355712951332349,0.111799740000605,0.841846542147453,0.182040369137415,0.182210994645954,0.600614018651177,0.184454319499887,0.221329299423277,0.584169210641082,0.78279198932093,0
0.379404942706388,0.0399434942634756,0.152311273694712,0.839408803332814,0.183135982470187,0.165832139356006,0.609665749001859,0.166754537922724,0.209794837855725,0.523931530745748,0.763792965149474,0
0.369639418184096,0.0121452831653694,0.0331045741754089,0.841641966736649,0.181113311701993,0.180996908227132,0.610681906628807,0.181968818257136,0.226623806372317,0.580952900130833,0.840547051787237,0
0.373530194617107,0.0418386661061421,0.0936904797895819,0.839915445841406,0.176941553242594,0.166948193952191,0.595771054641895,0.16795962943436,0.208093032050676,0.531508940252944,0.756169518379935,0
0.370025252581735,0.0264756463828756,0.117604377664238,0.841243727113849,0.177194387088618,0.178998567227208,0.600001441358336,0.17993522633125,0.224449276732533,0.560564762320105,0.841343087067361,0
0.370785737771286,0.0392442958786035,0.058590561417299,0.84379186542666,0.225443512704901,0.217178191689918,0.59360181034607,0.218121563606236,0.2703034887019,0.64691452245966,0.757718387060138,0
0.369658430313834,0.0216110357264465,0.0850439882697947,0.841962511937189,0.203362690152122,0.191169595053163,0.604210207699736,0.192814641861866,0.237212820270398,0.577464020933275,0.848204087176465,0
0.374201210960828,0.0337566672996774,0.116485775614475,0.842131801386102,0.18275673170115,0.184066058366639,0.614833018636763,0.185734729231001,0.232674671456935,0.583460532054078,0.779013402016217,0
0.376575490457029,0.038301257763312,0.147988027934819,0.842073071076733,0.177657915806329,0.182444762838398,0.605255192493406,0.184830910597274,0.230783776117992,0.576373746184038,0.786310973631701,0
0.370622457127647,0.0099443517972375,0.0646672914714152,0.843015834463265,0.276979478319498,0.237553728979715,0.599734790066158,0.243127212472697,0.280136144464404,0.631541648495421,0.921703813328749,0
0.378438679171429,0.0504169357071484,0.159567070774254,0.835461287310946,0.15734693017572,0.1510972023226,0.61764366739215,0.152067485124652,0.193154958873026,0.47334278238116,0.745471307429204,0
0.375567847580874,0.0270101355477085,0.11234392478157,0.840996899899685,0.172938350680544,0.174489103385868,0.609499992793208,0.175491451382089,0.221423844190224,0.553532490187527,0.789092396961871,0
0.3772733474545,0.0559722118966254,0.17646703147202,0.842201570295709,0.176899414268257,0.186720458487294,0.608145115957278,0.187693002937411,0.232391037156093,0.5722852158744,0.735654918707583,0
0.371653585575833,0.0136677042227625,0.0806905100220697,0.841681336939024,0.193544309131516,0.182889676494985,0.6021562720708,0.183851773744069,0.231351044719675,0.574792847797645,0.827900022292011,0
0.374238116859733,0.0373140518056784,0.116274148199655,0.841804550557029,0.184189456828621,0.182286403740291,0.625109903573127,0.18324922798825,0.230405597050203,0.57315743567379,0.774280382836457,0
0.370505029267496,0.0596387231986257,0.0836532938295492,0.842345587820262,0.185917154776453,0.189344694970213,0.603525562490091,0.190329140619116,0.234754656329772,0.592564326210205,0.739627012289711,0
0.373019103835306,0.0477827621578879,0.143362457296611,0.840664590795778,0.189625384518141,0.17570318980469,0.61192147479785,0.176696542893726,0.216885695376761,0.548299171391191,0.751116778088567,0
0.36963718146295,0.0155813948562885,0.0420836230613417,0.839228582015071,0.167923812734398,0.165975416635246,0.607128958330331,0.166980492581155,0.211496643660773,0.506705189707806,0.827191715426235,0
0.373664397885851,0.0327816258649681,0.112283459805907,0.841920815651694,0.319497703425899,0.226264987557499,0.61268539471598,0.228440159674625,0.270208943934953,0.575665067597034,0.775422494661851,0
0.37596374722367,0.0147194369719608,0.128609003234876,0.841326101164368,0.181661118368379,0.178350049015911,0.604296689199902,0.179407998794909,0.220667486054647,0.559474487570868,0.847350284888263,0
0.377229731392158,0.0186978695300194,0.128609003234876,0.840304934709018,0.199443765538747,0.17328255787648,0.606984822496721,0.17436167808993,0.218776590715704,0.539740514609682,0.784053027623551,0
0.374020036548024,0.044442149086165,0.16902983946549,0.844211362549788,0.211748346045257,0.219538496342659,0.606177661828507,0.220456428410032,0.272478018341685,0.612679895333624,0.760784792568137,0
0.383409791917832,0.0316456842260342,0.179278652840342,0.840788106437203,0.170789262989339,0.173561571525526,0.598970870148028,0.174512314528885,0.220478396520753,0.55478630614915,0.824206922633938,0
0.369826184399765,0.03722998174345,0.187229797140007,0.843160258831478,0.187686991698622,0.199185581781163,0.598293431730062,0.200120509151164,0.24411458825754,0.579426515481901,0.801463168735789,0
0.375759087238835,0.0272828307045173,0.143574084711431,0.841219064014252,0.186043571699465,0.179707412713973,0.599187073898442,0.181290954281841,0.228136522643472,0.555604012211077,0.839164519351863,0
0.382216501186581,0.0451448657817597,0.16839495722103,0.839922303275518,0.171042096835363,0.166902948495589,0.599187073898442,0.167808992995406,0.213103904698875,0.53347143480157,0.753948456627545,0
0.36963718146295,0.0170343218632003,0.0661184508873235,0.843708295513938,0.272386330116725,0.251828670537667,0.60997564104412,0.252692626346313,0.296776023447102,0.636502398604448,0.850541855051621,0
0.380126285275888,0.0386575576107306,0.164132176436799,0.840210183314163,0.17205343221946,0.169647839529447,0.612101644589861,0.170595767116065,0.215656613406448,0.53821412996075,0.778240641700348,0
0.371037368900182,0.0269225978168505,0.0555068476584938,0.842392897472119,0.183051704521512,0.187338813060855,0.620742587814757,0.18882277622957,0.235132835397561,0.607283035324902,0.781082408797326,0
0.377854894952391,0.0336226764533326,0.172355413126946,0.842131626852318,0.182630314778138,0.186471608475982,0.612245780423471,0.188747458010093,0.232769216223882,0.57730047972089,0.813103001696975,0
0.371253212490746,0.0358169154201693,0.176346101520694,0.843006107424427,0.225148539884539,0.211341527788251,0.59690972772741,0.21247269714544,0.259430840502978,0.584278238116005,0.807257692791468,0
0.370983687592684,0.0337013057043799,0.168062399854884,0.840925937494784,0.176646580422233,0.177286780785763,0.597615993312097,0.178278225502749,0.222842015694431,0.546609245529874,0.817648505887498,0
0.373751630010535,0.018863700861975,0.12380203766968,0.842935515521582,0.203784079895495,0.199645577256617,0.610955764712665,0.204790238758756,0.24808546846932,0.603903183602268,0.83667585233661,0
0.379166731904367,0.0344275082062791,0.168576352148018,0.842092401207784,0.178247861447052,0.183545735615715,0.606329004453797,0.184529637719364,0.231067410418833,0.573866114260794,0.80309696121563,0
0.376245574088033,0.0306869626440697,0.151767088913747,0.840338628329461,0.177995027601028,0.171759294170877,0.595497196558036,0.17270467726143,0.218114777347074,0.536469690361971,0.822180254031816,0
0.372884900566561,0.0110124570864351,0.0826253892432808,0.840794404310595,0.18132400657368,0.173312721514215,0.609420718084723,0.174436996309407,0.220856575588541,0.553532490187527,0.838645641631071,0
0.372467752072881,0.0210425240835114,0.108806723705294,0.841594588914884,0.182040369137415,0.179790362717744,0.604181380533014,0.1807637267455,0.227758343575683,0.575392498909725,0.82576330476854,0
0.387554436200884,0.0331556046723045,0.192066995193034,0.832889635995607,0.156630567611984,0.142394992836136,0.573264244223757,0.142351434812081,0.186631369953673,0.4514282599215,0.77977874763367,0
0.370861786290241,0.0171297535764004,0.0625812498110469,0.841244834092017,0.199654460410434,0.179390694517759,0.605493016618862,0.180387135648113,0.226907440673159,0.569341474051461,0.847549930863682,0
0.373916029014747,0.0191507735037872,0.106720682044925,0.840837505113785,0.175508828115124,0.174134680642486,0.609781057668747,0.175114860284703,0.220667486054647,0.552060619276058,0.844377687632147,0
0.37504780991449,0.0240912195259437,0.134171780995858,0.841804142052124,0.222072394757912,0.18927682678531,0.61313221580017,0.190253822399638,0.242223692918597,0.57048626253816,0.862724408682677,0
0.36963718146295,0.017427454824887,0.0846509659279862,0.844899223329795,0.305633980868906,0.297458713520851,0.610292739878061,0.307223017247872,0.348113831899404,0.706661578717837,0.880943305011,0
0.374083783100677,0.0356880002749924,0.186504217432052,0.832097339062835,0.15654628966331,0.162393484654249,0.594481038931089,0.166151992166905,0.203271248936371,0.509703445268208,0.811924964762604,0
0.377380710069495,0.0345113479443727,0.157420564138223,0.84325762344046,0.183894484008259,0.196131513460523,0.61824183110163,0.197107780372072,0.243169140588068,0.595998691670301,0.798561350553836,0
0.371814629498326,0.0269816256562156,0.109350908486259,0.841831938879926,0.238338038852134,0.201764572807481,0.60816673633232,0.202681328613392,0.243736409189751,0.577791103358046,0.791336020869977,0
0.37391714737532,0.0251739307738954,0.11107416029265,0.840230035958668,0.183894484008259,0.170462257748284,0.617809423600801,0.171424267530316,0.217452963978444,0.535979066724815,0.832530908752679,0
0.374921435169756,0.0454203417738107,0.112495087220727,0.83816157364113,0.149256247102946,0.166427871201267,0.603539976073452,0.167357083678542,0.20762030821594,0.495693414740515,0.756219877585964,0
0.36963718146295,0.0047155486744886,0.0261813344620129,0.841203260444731,0.201424297332603,0.179398235427193,0.616613096181842,0.180613090306545,0.224449276732533,0.566234191016136,0.978510530378056,0
0.373855637543812,0.0371029142068671,0.106871844484083,0.841073053611446,0.192617251696094,0.179383153608325,0.61027111950302,0.180311817428636,0.224922000567269,0.558329699084169,0.76848066140242,0
0.374771574852992,0.0316568310376649,0.107295099313723,0.841291543313552,0.181745396317054,0.177505467159339,0.604404791075109,0.178504180161181,0.219816583152123,0.565580026166594,0.778796619395274,0
0.372624322553083,0.0223961581124028,0.109592768388911,0.843660145932951,0.187349879903923,0.206447477565794,0.597940298937719,0.206221284928824,0.155526141628061,0.608155255124291,0.825332863029395,0
0.383924237781352,0.0544773388231226,0.208241376182846,0.801049816193529,0.133917660444145,0.128700701304577,0.600275299442194,0.129697973939896,0.165075163089723,0.268153074574793,0.731486230930557,0
0.371167098726635,0.013328903507137,0.0787556308008586,0.842362385638416,0.18212464708609,0.184669331121333,0.603403047031523,0.19243805076448,0.234565566795878,0.63862843436546,0.945020019516074,0
0.372294406184087,0.038457686952438,0.108050911509508,0.84110779965355,0.197505372719228,0.179820526355478,0.60907479208406,0.185659411011524,0.226245627304529,0.573920627998256,0.771892468163389,0
0.37005432995663,0.0234717368110984,0.0872509598814886,0.843224656946105,0.201255741435253,0.20824221401101,0.611496274088701,0.209158695488439,0.25139453531247,0.620202791103358,0.819364396863164,0
0.373682291655017,0.0479620989569595,0.0893370015418569,0.840208022664724,0.161307993763432,0.169791116808687,0.607064097205206,0.17074640355502,0.2205729412877,0.53968600087222,0.750935534380025,0
0.373006801869004,0.0281772910737399,0.110953230341325,0.841480892665837,0.188656188108381,0.185182112962823,0.602703988238516,0.186261956767342,0.227758343575683,0.566016136066289,0.798495595345425,0
0.377306898271686,0.0435139896178212,0.144662454273362,0.840702415877267,0.169398676836206,0.173290098785914,0.608130702373917,0.174286359870453,0.219343859317387,0.551569995638901,0.760000221809245,0
0.371432150182405,0.0223647482793604,0.0987997702330925,0.840928599958252,0.175761661961148,0.176736294397104,0.601875207195261,0.177675679746931,0.221045665122435,0.555113388573921,0.858224517893966,0
0.372070734069513,0.0495254789496831,0.0848625933428062,0.841034792489525,0.218322026041886,0.182248699193123,0.599021317689791,0.183173909768773,0.22851470171126,0.560237679895334,0.748687444108511,0
0.377783319875728,0.0456641582283449,0.167367052634761,0.842211073580825,0.181450423496692,0.181931980996908,0.601968895487107,0.182872636890864,0.232863760990829,0.571412996075011,0.758782682758033,0
0.375744548551388,0.0259950941636121,0.130846207334402,0.84138274957914,0.208082255277907,0.187708317623105,0.610681906628807,0.189124049107479,0.232769216223882,0.565580026166594,0.83129041114255,0
0.372784248115003,0.0303722254441644,0.0950207092541645,0.843470671634353,0.221861699886225,0.218414900837041,0.606538001412531,0.219326655117873,0.262834452113076,0.624781945050153,0.793066658486067,0
0.371464582639018,0.0269436679466207,0.10638812467878,0.844527616589108,0.232354304496229,0.232350501470477,0.607892878248461,0.234390299013331,0.287416091519334,0.652093327518535,0.809644092194682,0
0.372125533737583,0.0255933383629973,0.114702058832421,0.840090821376844,0.157894736842105,0.169195384963427,0.603453494573286,0.170219176018679,0.214616620970029,0.533035324901875,0.837209996132222,0
0.372932990071195,0.0329353746265404,0.101460229162258,0.840900442345951,0.178205722472715,0.173154362416107,0.601702244194929,0.174211041650975,0.221329299423277,0.553368948975142,0.77678077615905,0
0.370591143031607,0.0338798454748172,0.0783928409468815,0.841167112104829,0.19299650246513,0.182799185581781,0.607373989247467,0.183776455524591,0.223976552897797,0.562036633231574,0.779493788075926,0
0.370813696785608,0.0170146875828519,0.0530277836563171,0.840340068100862,0.180017698369222,0.170394389563381,0.604469652200234,0.17157490396927,0.218020232580127,0.541212385521151,0.838555529280426,0
0.36963718146295,0.0188056062979522,0.0529068537049914,0.841086323133317,0.151194639922464,0.172324862378403,0.622335288776143,0.173307223017248,0.218492956414862,0.56279982555604,0.815723867110666,0
0.371955542930507,0.0255488136399819,0.110711370438673,0.841118884504065,0.182082508111753,0.178176608098937,0.605514636993903,0.179182044136477,0.225111090101163,0.559638028783253,0.824483959093058,0
0.371528329191671,0.0272813510302072,0.069081234694803,0.840600243577037,0.174623909654039,0.171895030540683,0.608202770290722,0.172855313700384,0.218303866880968,0.549225904928042,0.794428765536212,0
0.372532616986108,0.0327354240121739,0.162197297215588,0.841820970096141,0.195103451181998,0.18919387678154,0.60125542311074,0.190178504180161,0.233147395291671,0.560837331007414,0.814996141729307,0
0.36963718146295,0.0122871400435165,0.0625207848353841,0.842008050053503,0.180017698369222,0.185559158434507,0.604649821992245,0.187316411840024,0.230878320884939,0.588148713475796,0.907411487936937,0
0.375521994797387,0.0288386102442614,0.143211294857454,0.842714964477291,0.174961021448738,0.185204735691124,0.613593450467721,0.18716577540107,0.234660111562825,0.592237243785434,0.839756587668586,0
0.371315840682826,0.0194978738254428,0.0808114399733954,0.844243231004363,0.225738485525262,0.222539778297263,0.603114775364303,0.223619793628079,0.27928524156188,0.659398168338421,0.860161832745861,0
0.371280053144494,0.0172105205081076,0.11382531668531,0.843339214955708,0.233492056803337,0.22241158283689,0.599208694273483,0.231151615575808,0.268696227663799,0.623092019188836,0.88856668309272,0
0.379381457134358,0.0372910426680751,0.166157753121504,0.838043395540354,0.163878471198011,0.159573184526054,0.595634125599965,0.160578443925586,0.202703980334688,0.500926733536851,0.780539955982368,0
0.375744548551388,0.0258216540032538,0.154639175257732,0.841003049422302,0.231132274240445,0.183485408340246,0.61959670793756,0.184454319499887,0.230027417982415,0.551788050588748,0.867245505249557,0
0.371486949850475,0.0169636407912737,0.0461650089185839,0.837513865981005,0.163246386582951,0.157680416258201,0.591958661842921,0.158695488438653,0.199773092559327,0.462112952464021,0.827921986394743,0
0.369879865707262,0.010879995874773,0.0417812981830275,0.844417096055167,0.300745859845771,0.215179850689993,0.612353882298678,0.268208179558635,0.331190318615865,0.743567378979503,0.890724769976195,0
0.377257690406479,0.0485527425093182,0.138918281585392,0.840639099733905,0.190973831696936,0.176321544378252,0.60245895732138,0.177299088649544,0.222936560461378,0.54769952027911,0.750072100625056,0
0.373958526716516,0.036978724163752,0.106448589654443,0.841540343103477,0.197336816821879,0.180514290023377,0.59856008302224,0.181516908940273,0.222842015694431,0.571576537287396,0.776335419232261,0
0.374363373243894,0.047731835689975,0.120506696496055,0.842271272064498,0.175171716320425,0.186991931226906,0.611561135213826,0.187918957595842,0.231445589486622,0.618349324029655,0.752018280343514,0
0.372242961597735,0.0211028182186752,0.118239259908698,0.846936008544825,0.23488264295647,0.261292511876932,0.614616814886349,0.262333358439407,0.329772147111657,0.716146969036197,0.892381293986537,0
0.369687507688729,0.0067793475848148,0.0128185748405236,0.838142452386089,0.184484429648982,0.155274866148858,0.582589832658297,0.15101303005197,0.197314928618701,0.444941125163541,0.836112455805446,0
0.37028023879235,0.05394074455413,0.0917858330562022,0.842296269853794,0.181071172727656,0.184865394766609,0.612173712506666,0.185810047450478,0.233620119126406,0.593981683384213,0.741584073096715,0
0.36963718146295,0.0158784475451234,0.0412673458898933,0.839476903292521,0.167755256837049,0.165726566623935,0.605226365326684,0.166679219703246,0.21159118842772,0.51422808547754,0.780607898442676,0
0.372276512414921,0.0218402201707653,0.0623998548840584,0.838343708582439,0.179132779908137,0.157808611718573,0.553164502226899,0.158620170219176,0.200529450694904,0.480429568251199,0.76390008476979,0
0.369807172270026,0.0232169164140691,0.0872811923693201,0.841601246087945,0.17428679785934,0.176389412563155,0.606610069329336,0.177374406869022,0.225772903469793,0.574738334060183,0.838083434033654,0
0.36963718146295,0.0226461542657341,0.0612207878586329,0.843919415147748,0.221398171168514,0.220978810044491,0.625037835656323,0.222565338555397,0.271910749740002,0.647132577409507,0.815322009159431,0
0.382865150318845,0.0338895030193567,0.169090304441152,0.838666630835493,0.180312671189583,0.159165975416635,0.604224621283097,0.160126534608722,0.203933062305001,0.505560401221108,0.766093753323144,0
0.37157082689344,0.0197609889103757,0.098406747891284,0.843994199786639,0.241582739876111,0.236422592564663,0.599532999899105,0.250809670859381,0.28457974851092,0.659180113388574,0.867221326585312,0
0.36963718146295,0.0189907569553926,0.0604952081506787,0.84171002296,0.279128566010703,0.201749490988613,0.627077357701898,0.195978007079913,0.253569064952255,0.577409507195813,0.837748323816032,0
0.38729162146626,0.0438559728968309,0.231097136983402,0.841415007471039,0.152079558383549,0.174089435185883,0.595648539183326,0.175039542065226,0.220383851753805,0.549334932402965,0.77238295050503,0
0.36963718146295,0.0720074259364313,0.177585633521783,0.748252157896364,0.127259702498841,0.147258879420858,0.646845587281454,0.14822625593131,0.187198638555356,0.0692869603139991,0.697069773777165,0
0.376114725901007,0.0285363133232162,0.164011246485473,0.840351512839098,0.20690236399646,0.174602217027374,0.599057351648193,0.176169315357385,0.218871135482651,0.538486698648059,0.83336284210802,0
0.377985743139417,0.0353525129643898,0.156453124527617,0.843239649989086,0.192238000927057,0.199540004524546,0.602740022196918,0.200572418468027,0.247045476032902,0.598778892280855,0.79807147978206,0
0.36963718146295,0.0268141718782029,0.0604649756628473,0.841715910755448,0.222198811680924,0.189427644973984,0.619647155479324,0.193040596520298,0.23116195518578,0.587658089838639,0.797071715876993,0
0.371388534120063,0.0239968535853313,0.116818332980621,0.845062284163119,0.192617251696094,0.221747982806727,0.612310641548595,0.229795887625217,0.266143518956226,0.657108591365024,0.858802742718544,0
0.380847627845389,0.424676915297114,0.182604226501799,0.840751565469795,0.154607896843791,0.172309780559536,0.613406073884028,0.173307223017248,0.219060225016545,0.551188399476668,0.615437423564991,0
0.373428423804976,0.017062214602878,0.117816005079058,0.840237557038673,0.185580042981754,0.170643239574693,0.605031781951311,0.171650222188747,0.215845702940342,0.536851286524204,0.865193375810556,0
0.36963718146295,0.0075383581284686,0.042748737793633,0.841394816931952,0.199991572205133,0.182067717366714,0.616144654722611,0.183625819085637,0.22983832844852,0.584823375490624,0.893014766989949,0
0.385784071414033,0.0579555570284181,0.194213501829066,0.839482337920527,0.167544561965362,0.165628534801297,0.599280762190288,0.166603901483769,0.209889382622672,0.530636720453554,0.724259875894787,0
0.374275022758638,0.0446095603053418,0.122199715814614,0.840041221145497,0.196072647591758,0.16985898499359,0.5976520272705,0.170821721774497,0.212914815164981,0.532926297426952,0.757631891164579,0
0.36963718146295,0.0046050994381394,0.0198929769930768,0.839439460665241,0.16661750452994,0.165930171178644,0.618349932976837,0.166227310386383,0.210551195991302,0.502889228085478,0.935891304832269,0
0.372265328809192,0.0193547328293757,0.103243945944312,0.84146854910508,0.193586448105853,0.181117562778071,0.605521843785584,0.183023273329818,0.230405597050203,0.569777583951156,0.854650269956497,0
0.377932061831919,0.0299245993016879,0.158297306285334,0.840918798619066,0.199190931692723,0.178463162657416,0.606199282203549,0.181290954281841,0.224449276732533,0.562036633231574,0.835649566933352,0
0.36963718146295,0.0178119267712987,0.0707742540133628,0.840524911344281,0.183009565547175,0.172038307819923,0.603323772323037,0.173231904797771,0.21858750118181,0.544755778456171,0.841292953234621,0
0.36963718146295,0.0137086475759105,0.0604347431750159,0.843350566046689,0.186380683494164,0.195286931603951,0.626745845284596,0.196505234616254,0.245249125460906,0.637701700828609,0.89690775565143,0
0.378638865713973,0.0271867191699119,0.159294978383771,0.842396949266842,0.207450170662846,0.192534499660659,0.617982386601133,0.196580552835731,0.240710976647443,0.580625817706062,0.844900801377675,0
0.374997483688711,0.0496939571101114,0.114853221271578,0.841743235245319,0.173317601449581,0.178892994495136,0.601132907652171,0.179859908111772,0.227758343575683,0.577682075883123,0.748339557404715,0
0.374194500797391,0.0299527023521349,0.115457871028207,0.841314074298925,0.187223462980911,0.18006937636679,0.601659003444846,0.181064999623409,0.226151082537582,0.565852594853903,0.799588176356447,0
0.369674087361855,0.0081614836167191,0.0415092057925447,0.839968944591767,0.193881420926215,0.168147198552145,0.609024344542297,0.16908940272652,0.216980240143708,0.528674225904928,0.892533710051616,0
0.372506894692932,0.163188877791077,0.124195060011488,0.836204733631442,0.153933673254393,0.155847975265817,0.593457674512461,0.156812532951721,0.19769310768649,0.456934147405146,0.698933007022458,0
0.411363214436693,0.0528139883683006,0.249962209390211,0.77562255519482,0.134254772238844,0.100075409094337,0.597608786520417,0.101453641635912,0.143991680060509,0.160870039249891,0.731127667270691,1
0.391979788987727,0.0351214574895089,0.209450675696103,0.83696308835956,0.167502422991024,0.151775884171631,0.596888107352369,0.152293439783084,0.194573130377234,0.494930222416049,0.823318792711312,0
0.36963718146295,0.0133588184732413,0.0485533754572664,0.840174885282507,0.186928490160549,0.170024885001131,0.598574496605601,0.170972358213452,0.216129337241184,0.534834278238116,0.810589623893766,0
0.373795246072877,0.0371338627586135,0.171539135955498,0.840617353783024,0.190173191184527,0.175348767061308,0.600837429193272,0.17631995179634,0.220100217452964,0.542302660270388,0.787710351961748,0
0.369736715553935,0.0095363571342265,0.0288115609033467,0.840729467349375,0.246639416796595,0.180386094563004,0.609355856959599,0.181366272501318,0.227947433109577,0.553423462712604,0.868997186992962,0
0.383159279149509,0.0409750006580855,0.195271638903165,0.836251076481984,0.152500948126923,0.15597617072619,0.599922166649851,0.156963169390676,0.193249503639973,0.48430004361099,0.776594303900569,0
0.373931686062767,0.031524404983302,0.104181153067086,0.83957910020272,0.175340272217774,0.166148857552221,0.601183355193935,0.16713112902011,0.21092937505909,0.522296118621893,0.787878047618527,0
0.371278934783922,0.0259390005952922,0.121564833570154,0.840158355763001,0.176772997345245,0.169723248623784,0.610631459087044,0.17074640355502,0.203743972771107,0.534507195813345,0.827638441419888,0
0.378278753609509,0.119385405211285,0.189920488557003,0.835108069671368,0.159032489149214,0.151232938692406,0.597334928436559,0.152218121563606,0.196558570483124,0.474705625817706,0.697052850091468,0
0.372407360601946,0.0296473643734,0.136832239925023,0.842094638054039,0.175129577346087,0.185845712992987,0.619416538145548,0.186789184303683,0.233147395291671,0.576210204971653,0.806189545058576,0
0.369817237515182,0.0297657199117545,0.139795023732503,0.841556706909978,0.195735535797059,0.18283689012895,0.600282506233875,0.187542366498456,0.229271059846837,0.557402965547318,0.829203122918922,0
